Date,trends_interest,trends_norm
2021-05-16,50.96774193548387,0.019354838709677438
2021-05-17,51.03225806451613,0.020645161290322563
2021-05-18,51.096774193548384,0.021935483870967686
2021-05-19,51.16129032258065,0.023225806451612954
2021-05-20,51.225806451612904,0.02451612903225808
2021-05-21,51.29032258064516,0.0258064516129032
2021-05-22,51.354838709677416,0.027096774193548327
2021-05-23,51.41935483870968,0.028387096774193595
2021-05-24,51.483870967741936,0.029677419354838717
2021-05-25,51.54838709677419,0.030967741935483843
2021-05-26,51.61290322580645,0.03225806451612897
2021-05-27,51.67741935483871,0.03354838709677423
2021-05-28,51.74193548387097,0.03483870967741936
2021-05-29,51.806451612903224,0.036129032258064485
2021-05-30,51.87096774193548,0.03741935483870961
2021-05-31,51.935483870967744,0.038709677419354875
2021-06-01,52.0,0.04
2021-06-02,51.8,0.03599999999999994
2021-06-03,51.6,0.03200000000000003
2021-06-04,51.4,0.027999999999999973
2021-06-05,51.2,0.024000000000000056
2021-06-06,51.0,0.02
2021-06-07,50.8,0.015999999999999945
2021-06-08,50.6,0.012000000000000028
2021-06-09,50.4,0.007999999999999972
2021-06-10,50.2,0.0040000000000000565
2021-06-11,50.0,0.0
2021-06-12,49.8,-0.0040000000000000565
2021-06-13,49.6,-0.007999999999999972
2021-06-14,49.4,-0.012000000000000028
2021-06-15,49.2,-0.015999999999999945
2021-06-16,49.0,-0.02
2021-06-17,48.8,-0.024000000000000056
2021-06-18,48.6,-0.027999999999999973
2021-06-19,48.4,-0.03200000000000003
2021-06-20,48.2,-0.03599999999999994
2021-06-21,48.0,-0.04
2021-06-22,47.8,-0.04400000000000006
2021-06-23,47.6,-0.04799999999999997
2021-06-24,47.4,-0.052000000000000025
2021-06-25,47.2,-0.055999999999999946
2021-06-26,47.0,-0.06
2021-06-27,46.8,-0.06400000000000006
2021-06-28,46.6,-0.06799999999999998
2021-06-29,46.4,-0.07200000000000002
2021-06-30,46.2,-0.07599999999999994
2021-07-01,46.0,-0.08
2021-07-02,46.03225806451613,-0.07935483870967744
2021-07-03,46.064516129032256,-0.07870967741935488
2021-07-04,46.096774193548384,-0.07806451612903231
2021-07-05,46.12903225806452,-0.07741935483870961
2021-07-06,46.16129032258065,-0.07677419354838705
2021-07-07,46.193548387096776,-0.07612903225806449
2021-07-08,46.225806451612904,-0.07548387096774192
2021-07-09,46.25806451612903,-0.07483870967741936
2021-07-10,46.29032258064516,-0.0741935483870968
2021-07-11,46.32258064516129,-0.07354838709677423
2021-07-12,46.354838709677416,-0.07290322580645167
2021-07-13,46.38709677419355,-0.07225806451612897
2021-07-14,46.41935483870968,-0.0716129032258064
2021-07-15,46.45161290322581,-0.07096774193548384
2021-07-16,46.483870967741936,-0.07032258064516128
2021-07-17,46.516129032258064,-0.06967741935483872
2021-07-18,46.54838709677419,-0.06903225806451616
2021-07-19,46.58064516129032,-0.06838709677419359
2021-07-20,46.61290322580645,-0.06774193548387103
2021-07-21,46.645161290322584,-0.06709677419354833
2021-07-22,46.67741935483871,-0.06645161290322577
2021-07-23,46.70967741935484,-0.0658064516129032
2021-07-24,46.74193548387097,-0.06516129032258064
2021-07-25,46.774193548387096,-0.06451612903225808
2021-07-26,46.806451612903224,-0.06387096774193551
2021-07-27,46.83870967741935,-0.06322580645161295
2021-07-28,46.87096774193548,-0.06258064516129039
2021-07-29,46.903225806451616,-0.061935483870967686
2021-07-30,46.935483870967744,-0.061290322580645124
2021-07-31,46.96774193548387,-0.06064516129032256
2021-08-01,47.0,-0.06
2021-08-02,46.903225806451616,-0.061935483870967686
2021-08-03,46.806451612903224,-0.06387096774193551
2021-08-04,46.70967741935484,-0.0658064516129032
2021-08-05,46.61290322580645,-0.06774193548387103
2021-08-06,46.516129032258064,-0.06967741935483872
2021-08-07,46.41935483870968,-0.0716129032258064
2021-08-08,46.32258064516129,-0.07354838709677423
2021-08-09,46.225806451612904,-0.07548387096774192
2021-08-10,46.12903225806452,-0.07741935483870961
2021-08-11,46.03225806451613,-0.07935483870967744
2021-08-12,45.935483870967744,-0.08129032258064513
2021-08-13,45.83870967741935,-0.08322580645161295
2021-08-14,45.74193548387097,-0.08516129032258064
2021-08-15,45.645161290322584,-0.08709677419354833
2021-08-16,45.54838709677419,-0.08903225806451616
2021-08-17,45.45161290322581,-0.09096774193548385
2021-08-18,45.354838709677416,-0.09290322580645168
2021-08-19,45.25806451612903,-0.09483870967741936
2021-08-20,45.16129032258065,-0.09677419354838705
2021-08-21,45.064516129032256,-0.09870967741935488
2021-08-22,44.96774193548387,-0.10064516129032257
2021-08-23,44.87096774193549,-0.10258064516129024
2021-08-24,44.774193548387096,-0.10451612903225808
2021-08-25,44.67741935483871,-0.10645161290322576
2021-08-26,44.58064516129032,-0.1083870967741936
2021-08-27,44.483870967741936,-0.11032258064516128
2021-08-28,44.38709677419355,-0.11225806451612896
2021-08-29,44.29032258064516,-0.11419354838709679
2021-08-30,44.193548387096776,-0.11612903225806448
2021-08-31,44.096774193548384,-0.11806451612903231
2021-09-01,44.0,-0.12
2021-09-02,43.96666666666667,-0.12066666666666663
2021-09-03,43.93333333333333,-0.1213333333333334
2021-09-04,43.9,-0.12200000000000003
2021-09-05,43.86666666666667,-0.12266666666666666
2021-09-06,43.833333333333336,-0.12333333333333328
2021-09-07,43.8,-0.12400000000000005
2021-09-08,43.766666666666666,-0.12466666666666669
2021-09-09,43.733333333333334,-0.12533333333333332
2021-09-10,43.7,-0.12599999999999995
2021-09-11,43.666666666666664,-0.1266666666666667
2021-09-12,43.63333333333333,-0.12733333333333335
2021-09-13,43.6,-0.12799999999999997
2021-09-14,43.56666666666667,-0.1286666666666666
2021-09-15,43.53333333333333,-0.12933333333333338
2021-09-16,43.5,-0.13
2021-09-17,43.46666666666667,-0.13066666666666663
2021-09-18,43.43333333333333,-0.1313333333333334
2021-09-19,43.4,-0.13200000000000003
2021-09-20,43.36666666666667,-0.13266666666666665
2021-09-21,43.333333333333336,-0.13333333333333328
2021-09-22,43.3,-0.13400000000000006
2021-09-23,43.266666666666666,-0.13466666666666668
2021-09-24,43.233333333333334,-0.1353333333333333
2021-09-25,43.2,-0.13599999999999995
2021-09-26,43.166666666666664,-0.13666666666666671
2021-09-27,43.13333333333333,-0.13733333333333334
2021-09-28,43.1,-0.13799999999999998
2021-09-29,43.06666666666667,-0.1386666666666666
2021-09-30,43.03333333333333,-0.13933333333333336
2021-10-01,43.0,-0.14
2021-10-02,43.03225806451613,-0.13935483870967744
2021-10-03,43.064516129032256,-0.1387096774193549
2021-10-04,43.096774193548384,-0.1380645161290323
2021-10-05,43.12903225806452,-0.1374193548387096
2021-10-06,43.16129032258065,-0.13677419354838705
2021-10-07,43.193548387096776,-0.1361290322580645
2021-10-08,43.225806451612904,-0.13548387096774192
2021-10-09,43.25806451612903,-0.13483870967741937
2021-10-10,43.29032258064516,-0.1341935483870968
2021-10-11,43.32258064516129,-0.13354838709677425
2021-10-12,43.354838709677416,-0.13290322580645167
2021-10-13,43.38709677419355,-0.13225806451612898
2021-10-14,43.41935483870968,-0.1316129032258064
2021-10-15,43.45161290322581,-0.13096774193548386
2021-10-16,43.483870967741936,-0.13032258064516128
2021-10-17,43.516129032258064,-0.12967741935483873
2021-10-18,43.54838709677419,-0.12903225806451615
2021-10-19,43.58064516129032,-0.1283870967741936
2021-10-20,43.61290322580645,-0.12774193548387103
2021-10-21,43.645161290322584,-0.12709677419354834
2021-10-22,43.67741935483871,-0.12645161290322576
2021-10-23,43.70967741935484,-0.12580645161290321
2021-10-24,43.74193548387097,-0.12516129032258064
2021-10-25,43.774193548387096,-0.12451612903225807
2021-10-26,43.806451612903224,-0.12387096774193551
2021-10-27,43.83870967741935,-0.12322580645161295
2021-10-28,43.87096774193548,-0.12258064516129039
2021-10-29,43.903225806451616,-0.12193548387096768
2021-10-30,43.935483870967744,-0.12129032258064512
2021-10-31,43.96774193548387,-0.12064516129032256
2021-11-01,44.0,-0.12
2021-11-02,44.03333333333333,-0.11933333333333337
2021-11-03,44.06666666666667,-0.1186666666666666
2021-11-04,44.1,-0.11799999999999997
2021-11-05,44.13333333333333,-0.11733333333333335
2021-11-06,44.166666666666664,-0.11666666666666671
2021-11-07,44.2,-0.11599999999999994
2021-11-08,44.233333333333334,-0.11533333333333332
2021-11-09,44.266666666666666,-0.11466666666666668
2021-11-10,44.3,-0.11400000000000006
2021-11-11,44.333333333333336,-0.11333333333333329
2021-11-12,44.36666666666667,-0.11266666666666665
2021-11-13,44.4,-0.11200000000000003
2021-11-14,44.43333333333333,-0.1113333333333334
2021-11-15,44.46666666666667,-0.11066666666666664
2021-11-16,44.5,-0.11
2021-11-17,44.53333333333333,-0.10933333333333337
2021-11-18,44.56666666666667,-0.1086666666666666
2021-11-19,44.6,-0.10799999999999997
2021-11-20,44.63333333333333,-0.10733333333333334
2021-11-21,44.666666666666664,-0.10666666666666672
2021-11-22,44.7,-0.10599999999999994
2021-11-23,44.733333333333334,-0.10533333333333332
2021-11-24,44.766666666666666,-0.10466666666666669
2021-11-25,44.8,-0.10400000000000005
2021-11-26,44.833333333333336,-0.10333333333333329
2021-11-27,44.86666666666667,-0.10266666666666666
2021-11-28,44.9,-0.10200000000000004
2021-11-29,44.93333333333333,-0.1013333333333334
2021-11-30,44.96666666666667,-0.10066666666666663
2021-12-01,45.0,-0.1
2021-12-02,45.03225806451613,-0.09935483870967744
2021-12-03,45.064516129032256,-0.09870967741935488
2021-12-04,45.096774193548384,-0.09806451612903232
2021-12-05,45.12903225806452,-0.09741935483870962
2021-12-06,45.16129032258065,-0.09677419354838705
2021-12-07,45.193548387096776,-0.09612903225806449
2021-12-08,45.225806451612904,-0.09548387096774193
2021-12-09,45.25806451612903,-0.09483870967741936
2021-12-10,45.29032258064516,-0.0941935483870968
2021-12-11,45.32258064516129,-0.09354838709677424
2021-12-12,45.354838709677416,-0.09290322580645168
2021-12-13,45.38709677419355,-0.09225806451612897
2021-12-14,45.41935483870968,-0.09161290322580641
2021-12-15,45.45161290322581,-0.09096774193548385
2021-12-16,45.483870967741936,-0.09032258064516129
2021-12-17,45.516129032258064,-0.08967741935483872
2021-12-18,45.54838709677419,-0.08903225806451616
2021-12-19,45.58064516129032,-0.0883870967741936
2021-12-20,45.61290322580645,-0.08774193548387103
2021-12-21,45.645161290322584,-0.08709677419354833
2021-12-22,45.67741935483871,-0.08645161290322577
2021-12-23,45.70967741935484,-0.0858064516129032
2021-12-24,45.74193548387097,-0.08516129032258064
2021-12-25,45.774193548387096,-0.08451612903225808
2021-12-26,45.806451612903224,-0.08387096774193552
2021-12-27,45.83870967741935,-0.08322580645161295
2021-12-28,45.87096774193548,-0.08258064516129039
2021-12-29,45.903225806451616,-0.08193548387096769
2021-12-30,45.935483870967744,-0.08129032258064513
2021-12-31,45.96774193548387,-0.08064516129032256
2022-01-01,46.0,-0.08
2022-01-02,46.45161290322581,-0.07096774193548384
2022-01-03,46.903225806451616,-0.061935483870967686
2022-01-04,47.354838709677416,-0.052903225806451674
2022-01-05,47.806451612903224,-0.04387096774193552
2022-01-06,48.25806451612903,-0.03483870967741936
2022-01-07,48.70967741935484,-0.0258064516129032
2022-01-08,49.16129032258065,-0.016774193548387047
2022-01-09,49.61290322580645,-0.007741935483871032
2022-01-10,50.064516129032256,0.0012903225806451246
2022-01-11,50.516129032258064,0.010322580645161282
2022-01-12,50.96774193548387,0.019354838709677438
2022-01-13,51.41935483870968,0.028387096774193595
2022-01-14,51.87096774193549,0.03741935483870975
2022-01-15,52.32258064516129,0.04645161290322577
2022-01-16,52.774193548387096,0.05548387096774192
2022-01-17,53.225806451612904,0.06451612903225808
2022-01-18,53.67741935483871,0.07354838709677423
2022-01-19,54.12903225806451,0.08258064516129025
2022-01-20,54.58064516129032,0.09161290322580641
2022-01-21,55.03225806451613,0.10064516129032257
2022-01-22,55.483870967741936,0.10967741935483871
2022-01-23,55.935483870967744,0.11870967741935487
2022-01-24,56.38709677419355,0.12774193548387103
2022-01-25,56.83870967741935,0.13677419354838705
2022-01-26,57.29032258064516,0.1458064516129032
2022-01-27,57.74193548387097,0.15483870967741936
2022-01-28,58.193548387096776,0.16387096774193552
2022-01-29,58.64516129032258,0.17290322580645154
2022-01-30,59.096774193548384,0.1819354838709677
2022-01-31,59.54838709677419,0.19096774193548385
2022-02-01,60.0,0.2
2022-02-02,59.964285714285715,0.19928571428571432
2022-02-03,59.92857142857143,0.19857142857142862
2022-02-04,59.892857142857146,0.19785714285714293
2022-02-05,59.857142857142854,0.1971428571428571
2022-02-06,59.82142857142857,0.1964285714285714
2022-02-07,59.785714285714285,0.1957142857142857
2022-02-08,59.75,0.195
2022-02-09,59.714285714285715,0.1942857142857143
2022-02-10,59.67857142857143,0.19357142857142862
2022-02-11,59.642857142857146,0.19285714285714292
2022-02-12,59.607142857142854,0.1921428571428571
2022-02-13,59.57142857142857,0.1914285714285714
2022-02-14,59.535714285714285,0.1907142857142857
2022-02-15,59.5,0.19
2022-02-16,59.464285714285715,0.1892857142857143
2022-02-17,59.42857142857143,0.1885714285714286
2022-02-18,59.392857142857146,0.18785714285714292
2022-02-19,59.357142857142854,0.18714285714285708
2022-02-20,59.32142857142857,0.1864285714285714
2022-02-21,59.285714285714285,0.1857142857142857
2022-02-22,59.25,0.185
2022-02-23,59.214285714285715,0.1842857142857143
2022-02-24,59.17857142857143,0.1835714285714286
2022-02-25,59.142857142857146,0.1828571428571429
2022-02-26,59.107142857142854,0.18214285714285708
2022-02-27,59.07142857142857,0.18142857142857138
2022-02-28,59.035714285714285,0.1807142857142857
2022-03-01,59.0,0.18
2022-03-02,58.70967741935484,0.1741935483870968
2022-03-03,58.41935483870968,0.16838709677419358
2022-03-04,58.12903225806451,0.16258064516129025
2022-03-05,57.83870967741935,0.15677419354838704
2022-03-06,57.54838709677419,0.15096774193548385
2022-03-07,57.25806451612903,0.14516129032258063
2022-03-08,56.96774193548387,0.13935483870967744
2022-03-09,56.67741935483871,0.13354838709677425
2022-03-10,56.38709677419355,0.12774193548387103
2022-03-11,56.096774193548384,0.12193548387096768
2022-03-12,55.806451612903224,0.11612903225806448
2022-03-13,55.516129032258064,0.11032258064516128
2022-03-14,55.225806451612904,0.10451612903225808
2022-03-15,54.935483870967744,0.09870967741935488
2022-03-16,54.64516129032258,0.09290322580645154
2022-03-17,54.354838709677416,0.08709677419354833
2022-03-18,54.064516129032256,0.08129032258064513
2022-03-19,53.774193548387096,0.07548387096774192
2022-03-20,53.483870967741936,0.06967741935483872
2022-03-21,53.193548387096776,0.06387096774193551
2022-03-22,52.903225806451616,0.058064516129032316
2022-03-23,52.61290322580645,0.052258064516128966
2022-03-24,52.32258064516129,0.04645161290322577
2022-03-25,52.03225806451613,0.040645161290322564
2022-03-26,51.74193548387097,0.03483870967741936
2022-03-27,51.45161290322581,0.029032258064516158
2022-03-28,51.16129032258065,0.023225806451612954
2022-03-29,50.87096774193549,0.017419354838709752
2022-03-30,50.58064516129032,0.011612903225806406
2022-03-31,50.29032258064516,0.005806451612903203
2022-04-01,50.0,0.0
2022-04-02,50.1,0.0020000000000000282
2022-04-03,50.2,0.0040000000000000565
2022-04-04,50.3,0.005999999999999943
2022-04-05,50.4,0.007999999999999972
2022-04-06,50.5,0.01
2022-04-07,50.6,0.012000000000000028
2022-04-08,50.7,0.014000000000000058
2022-04-09,50.8,0.015999999999999945
2022-04-10,50.9,0.01799999999999997
2022-04-11,51.0,0.02
2022-04-12,51.1,0.02200000000000003
2022-04-13,51.2,0.024000000000000056
2022-04-14,51.3,0.025999999999999943
2022-04-15,51.4,0.027999999999999973
2022-04-16,51.5,0.03
2022-04-17,51.6,0.03200000000000003
2022-04-18,51.7,0.03400000000000006
2022-04-19,51.8,0.03599999999999994
2022-04-20,51.9,0.03799999999999997
2022-04-21,52.0,0.04
2022-04-22,52.1,0.04200000000000003
2022-04-23,52.2,0.04400000000000006
2022-04-24,52.3,0.045999999999999944
2022-04-25,52.4,0.04799999999999997
2022-04-26,52.5,0.05
2022-04-27,52.6,0.052000000000000025
2022-04-28,52.7,0.054000000000000055
2022-04-29,52.8,0.055999999999999946
2022-04-30,52.9,0.05799999999999997
2022-05-01,53.0,0.06
2022-05-02,53.16129032258065,0.06322580645161295
2022-05-03,53.32258064516129,0.06645161290322577
2022-05-04,53.483870967741936,0.06967741935483872
2022-05-05,53.645161290322584,0.07290322580645167
2022-05-06,53.806451612903224,0.07612903225806449
2022-05-07,53.96774193548387,0.07935483870967744
2022-05-08,54.12903225806451,0.08258064516129025
2022-05-09,54.29032258064516,0.0858064516129032
2022-05-10,54.45161290322581,0.08903225806451616
2022-05-11,54.61290322580645,0.09225806451612897
2022-05-12,54.774193548387096,0.09548387096774193
2022-05-13,54.935483870967744,0.09870967741935488
2022-05-14,55.096774193548384,0.10193548387096768
2022-05-15,55.25806451612903,0.10516129032258065
2022-05-16,55.41935483870968,0.1083870967741936
2022-05-17,55.58064516129032,0.1116129032258064
2022-05-18,55.74193548387097,0.11483870967741935
2022-05-19,55.903225806451616,0.11806451612903231
2022-05-20,56.064516129032256,0.12129032258064512
2022-05-21,56.225806451612904,0.12451612903225807
2022-05-22,56.38709677419355,0.12774193548387103
2022-05-23,56.54838709677419,0.13096774193548386
2022-05-24,56.70967741935484,0.1341935483870968
2022-05-25,56.87096774193549,0.13741935483870976
2022-05-26,57.03225806451613,0.14064516129032256
2022-05-27,57.193548387096776,0.14387096774193553
2022-05-28,57.354838709677416,0.14709677419354833
2022-05-29,57.516129032258064,0.15032258064516127
2022-05-30,57.67741935483871,0.15354838709677424
2022-05-31,57.83870967741935,0.15677419354838704
2022-06-01,58.0,0.16
2022-06-02,58.03333333333333,0.16066666666666662
2022-06-03,58.06666666666667,0.1613333333333334
2022-06-04,58.1,0.16200000000000003
2022-06-05,58.13333333333333,0.16266666666666665
2022-06-06,58.166666666666664,0.16333333333333327
2022-06-07,58.2,0.16400000000000006
2022-06-08,58.233333333333334,0.16466666666666668
2022-06-09,58.266666666666666,0.1653333333333333
2022-06-10,58.3,0.16599999999999995
2022-06-11,58.333333333333336,0.1666666666666667
2022-06-12,58.36666666666667,0.16733333333333333
2022-06-13,58.4,0.16799999999999998
2022-06-14,58.43333333333333,0.1686666666666666
2022-06-15,58.46666666666667,0.16933333333333336
2022-06-16,58.5,0.17
2022-06-17,58.53333333333333,0.17066666666666663
2022-06-18,58.56666666666667,0.1713333333333334
2022-06-19,58.6,0.17200000000000004
2022-06-20,58.63333333333333,0.17266666666666666
2022-06-21,58.666666666666664,0.17333333333333328
2022-06-22,58.7,0.17400000000000004
2022-06-23,58.733333333333334,0.1746666666666667
2022-06-24,58.766666666666666,0.1753333333333333
2022-06-25,58.8,0.17599999999999993
2022-06-26,58.833333333333336,0.17666666666666672
2022-06-27,58.86666666666667,0.17733333333333334
2022-06-28,58.9,0.17799999999999996
2022-06-29,58.93333333333333,0.1786666666666666
2022-06-30,58.96666666666667,0.17933333333333337
2022-07-01,59.0,0.18
2022-07-02,58.83870967741935,0.17677419354838705
2022-07-03,58.67741935483871,0.17354838709677423
2022-07-04,58.516129032258064,0.1703225806451613
2022-07-05,58.354838709677416,0.16709677419354832
2022-07-06,58.193548387096776,0.16387096774193552
2022-07-07,58.03225806451613,0.16064516129032255
2022-07-08,57.87096774193549,0.15741935483870975
2022-07-09,57.70967741935484,0.15419354838709678
2022-07-10,57.54838709677419,0.15096774193548385
2022-07-11,57.38709677419355,0.14774193548387105
2022-07-12,57.225806451612904,0.14451612903225808
2022-07-13,57.064516129032256,0.1412903225806451
2022-07-14,56.903225806451616,0.1380645161290323
2022-07-15,56.74193548387097,0.13483870967741937
2022-07-16,56.58064516129032,0.1316129032258064
2022-07-17,56.41935483870968,0.1283870967741936
2022-07-18,56.25806451612903,0.12516129032258064
2022-07-19,56.096774193548384,0.12193548387096768
2022-07-20,55.935483870967744,0.11870967741935487
2022-07-21,55.774193548387096,0.11548387096774192
2022-07-22,55.61290322580645,0.11225806451612896
2022-07-23,55.45161290322581,0.10903225806451616
2022-07-24,55.29032258064516,0.1058064516129032
2022-07-25,55.12903225806451,0.10258064516129024
2022-07-26,54.96774193548387,0.09935483870967744
2022-07-27,54.806451612903224,0.09612903225806449
2022-07-28,54.645161290322584,0.09290322580645168
2022-07-29,54.483870967741936,0.08967741935483872
2022-07-30,54.32258064516129,0.08645161290322577
2022-07-31,54.16129032258065,0.08322580645161295
2022-08-01,54.0,0.08
2022-08-02,54.03225806451613,0.08064516129032256
2022-08-03,54.064516129032256,0.08129032258064513
2022-08-04,54.096774193548384,0.08193548387096769
2022-08-05,54.12903225806452,0.08258064516129039
2022-08-06,54.16129032258065,0.08322580645161295
2022-08-07,54.193548387096776,0.08387096774193552
2022-08-08,54.225806451612904,0.08451612903225808
2022-08-09,54.25806451612903,0.08516129032258064
2022-08-10,54.29032258064516,0.0858064516129032
2022-08-11,54.32258064516129,0.08645161290322577
2022-08-12,54.354838709677416,0.08709677419354833
2022-08-13,54.38709677419355,0.08774193548387103
2022-08-14,54.41935483870968,0.0883870967741936
2022-08-15,54.45161290322581,0.08903225806451616
2022-08-16,54.483870967741936,0.08967741935483872
2022-08-17,54.516129032258064,0.09032258064516129
2022-08-18,54.54838709677419,0.09096774193548385
2022-08-19,54.58064516129032,0.09161290322580641
2022-08-20,54.61290322580645,0.09225806451612897
2022-08-21,54.645161290322584,0.09290322580645168
2022-08-22,54.67741935483871,0.09354838709677424
2022-08-23,54.70967741935484,0.0941935483870968
2022-08-24,54.74193548387097,0.09483870967741936
2022-08-25,54.774193548387096,0.09548387096774193
2022-08-26,54.806451612903224,0.09612903225806449
2022-08-27,54.83870967741935,0.09677419354838705
2022-08-28,54.87096774193548,0.09741935483870962
2022-08-29,54.903225806451616,0.09806451612903232
2022-08-30,54.935483870967744,0.09870967741935488
2022-08-31,54.96774193548387,0.09935483870967744
2022-09-01,55.0,0.1
2022-09-02,55.1,0.10200000000000004
2022-09-03,55.2,0.10400000000000005
2022-09-04,55.3,0.10599999999999994
2022-09-05,55.4,0.10799999999999997
2022-09-06,55.5,0.11
2022-09-07,55.6,0.11200000000000003
2022-09-08,55.7,0.11400000000000006
2022-09-09,55.8,0.11599999999999994
2022-09-10,55.9,0.11799999999999997
2022-09-11,56.0,0.12
2022-09-12,56.1,0.12200000000000003
2022-09-13,56.2,0.12400000000000005
2022-09-14,56.3,0.12599999999999995
2022-09-15,56.4,0.12799999999999997
2022-09-16,56.5,0.13
2022-09-17,56.6,0.13200000000000003
2022-09-18,56.7,0.13400000000000006
2022-09-19,56.8,0.13599999999999995
2022-09-20,56.9,0.13799999999999998
2022-09-21,57.0,0.14
2022-09-22,57.1,0.14200000000000002
2022-09-23,57.2,0.14400000000000004
2022-09-24,57.3,0.14599999999999994
2022-09-25,57.4,0.14799999999999996
2022-09-26,57.5,0.15
2022-09-27,57.6,0.15200000000000002
2022-09-28,57.7,0.15400000000000005
2022-09-29,57.8,0.15599999999999994
2022-09-30,57.9,0.15799999999999997
2022-10-01,58.0,0.16
2022-10-02,57.96774193548387,0.15935483870967743
2022-10-03,57.935483870967744,0.15870967741935488
2022-10-04,57.903225806451616,0.1580645161290323
2022-10-05,57.87096774193548,0.1574193548387096
2022-10-06,57.83870967741935,0.15677419354838704
2022-10-07,57.806451612903224,0.1561290322580645
2022-10-08,57.774193548387096,0.1554838709677419
2022-10-09,57.74193548387097,0.15483870967741936
2022-10-10,57.70967741935484,0.15419354838709678
2022-10-11,57.67741935483871,0.15354838709677424
2022-10-12,57.645161290322584,0.15290322580645166
2022-10-13,57.61290322580645,0.15225806451612897
2022-10-14,57.58064516129032,0.1516129032258064
2022-10-15,57.54838709677419,0.15096774193548385
2022-10-16,57.516129032258064,0.15032258064516127
2022-10-17,57.483870967741936,0.14967741935483872
2022-10-18,57.45161290322581,0.14903225806451614
2022-10-19,57.41935483870968,0.1483870967741936
2022-10-20,57.38709677419355,0.14774193548387105
2022-10-21,57.354838709677416,0.14709677419354833
2022-10-22,57.32258064516129,0.14645161290322575
2022-10-23,57.29032258064516,0.1458064516129032
2022-10-24,57.25806451612903,0.14516129032258063
2022-10-25,57.225806451612904,0.14451612903225808
2022-10-26,57.193548387096776,0.14387096774193553
2022-10-27,57.16129032258065,0.14322580645161295
2022-10-28,57.12903225806452,0.1425806451612904
2022-10-29,57.096774193548384,0.1419354838709677
2022-10-30,57.064516129032256,0.1412903225806451
2022-10-31,57.03225806451613,0.14064516129032256
2022-11-01,57.0,0.14
2022-11-02,56.833333333333336,0.13666666666666671
2022-11-03,56.666666666666664,0.13333333333333328
2022-11-04,56.5,0.13
2022-11-05,56.333333333333336,0.1266666666666667
2022-11-06,56.166666666666664,0.12333333333333328
2022-11-07,56.0,0.12
2022-11-08,55.833333333333336,0.11666666666666671
2022-11-09,55.666666666666664,0.11333333333333329
2022-11-10,55.5,0.11
2022-11-11,55.333333333333336,0.10666666666666672
2022-11-12,55.166666666666664,0.10333333333333329
2022-11-13,55.0,0.1
2022-11-14,54.833333333333336,0.09666666666666672
2022-11-15,54.666666666666664,0.09333333333333328
2022-11-16,54.5,0.09
2022-11-17,54.333333333333336,0.08666666666666671
2022-11-18,54.166666666666664,0.08333333333333329
2022-11-19,54.0,0.08
2022-11-20,53.833333333333336,0.07666666666666672
2022-11-21,53.666666666666664,0.07333333333333329
2022-11-22,53.5,0.07
2022-11-23,53.333333333333336,0.06666666666666671
2022-11-24,53.166666666666664,0.06333333333333328
2022-11-25,53.0,0.06
2022-11-26,52.833333333333336,0.05666666666666671
2022-11-27,52.666666666666664,0.05333333333333329
2022-11-28,52.5,0.05
2022-11-29,52.333333333333336,0.04666666666666672
2022-11-30,52.166666666666664,0.043333333333333286
2022-12-01,52.0,0.04
2022-12-02,51.935483870967744,0.038709677419354875
2022-12-03,51.87096774193548,0.03741935483870961
2022-12-04,51.806451612903224,0.036129032258064485
2022-12-05,51.74193548387097,0.03483870967741936
2022-12-06,51.67741935483871,0.03354838709677423
2022-12-07,51.61290322580645,0.03225806451612897
2022-12-08,51.54838709677419,0.030967741935483843
2022-12-09,51.483870967741936,0.029677419354838717
2022-12-10,51.41935483870968,0.028387096774193595
2022-12-11,51.354838709677416,0.027096774193548327
2022-12-12,51.29032258064516,0.0258064516129032
2022-12-13,51.225806451612904,0.02451612903225808
2022-12-14,51.16129032258065,0.023225806451612954
2022-12-15,51.096774193548384,0.021935483870967686
2022-12-16,51.03225806451613,0.020645161290322563
2022-12-17,50.96774193548387,0.019354838709677438
2022-12-18,50.903225806451616,0.018064516129032312
2022-12-19,50.83870967741935,0.016774193548387047
2022-12-20,50.774193548387096,0.015483870967741922
2022-12-21,50.70967741935484,0.014193548387096798
2022-12-22,50.645161290322584,0.012903225806451672
2022-12-23,50.58064516129032,0.011612903225806406
2022-12-24,50.516129032258064,0.010322580645161282
2022-12-25,50.45161290322581,0.009032258064516156
2022-12-26,50.38709677419355,0.007741935483871032
2022-12-27,50.32258064516129,0.006451612903225765
2022-12-28,50.25806451612903,0.005161290322580641
2022-12-29,50.193548387096776,0.003870967741935516
2022-12-30,50.12903225806452,0.0025806451612903915
2022-12-31,50.064516129032256,0.0012903225806451246
2023-01-01,50.0,0.0
2023-01-02,49.96774193548387,-0.0006451612903225623
2023-01-03,49.935483870967744,-0.0012903225806451246
2023-01-04,49.903225806451616,-0.0019354838709676869
2023-01-05,49.87096774193548,-0.0025806451612903915
2023-01-06,49.83870967741935,-0.0032258064516129535
2023-01-07,49.806451612903224,-0.003870967741935516
2023-01-08,49.774193548387096,-0.004516129032258078
2023-01-09,49.74193548387097,-0.005161290322580641
2023-01-10,49.70967741935484,-0.005806451612903203
2023-01-11,49.67741935483871,-0.006451612903225765
2023-01-12,49.645161290322584,-0.007096774193548328
